fitness_func,selection,xo,xo_prob,mutation,mut_prob,run,generation,fitness,final nutrients diff,food variety,Additional info,elitism
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,19,98,566.9,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,19,99,566.9,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,19,100,566.9,"[33.799999999999955, 33479.0, 63.69999999999999, 23957.0, 23158.2, 754.3, 174.4999999999999, 1497.0, 47010.0]",5.0,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,1,16928.899999999998,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,2,10653.0,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,3,10434.3,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,4,8140.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,5,5533.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,6,3114.9,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,7,2134.0,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,8,1370.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,9,757.8999999999999,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,10,667.6999999999999,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,11,601.8,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,12,572.3000000000001,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,13,563.7,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,14,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,15,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,16,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,17,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,18,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,19,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,20,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,21,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,22,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,23,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,24,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,25,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,26,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,27,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,28,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,29,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,30,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,31,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,32,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,33,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,34,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,35,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,36,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,37,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,38,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,39,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,40,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,41,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,42,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,43,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,44,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,45,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,46,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,47,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,48,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,49,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,50,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,51,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,52,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,53,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,54,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,55,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,56,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,57,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,58,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,59,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,60,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,61,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,62,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,63,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,64,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,65,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,66,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,67,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,68,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,69,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,70,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,71,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,72,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,73,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,74,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,75,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,76,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,77,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,78,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,79,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,80,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,81,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,82,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,83,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,84,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,85,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,86,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,87,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,88,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,89,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,90,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,91,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,92,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,93,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,94,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,95,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,96,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,97,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,98,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,99,560.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,20,100,560.1,"[86.69999999999982, 27588.0, 140.8, 15953.0, 2463.8999999999996, 757.0, 45.499999999999886, 2224.0, 51217.0]",5.0,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,1,20853.7,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,2,12828.500000000002,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,3,9186.9,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,4,7670.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,5,4838.3,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,6,4045.3000000000006,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,7,2930.7,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,8,2252.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,9,1780.1999999999998,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,10,1209.2,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,11,874.4,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,12,762.1,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,13,751.0,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,14,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,15,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,16,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,17,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,18,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,19,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,20,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,21,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,22,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,23,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,24,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,25,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,26,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,27,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,28,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,29,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,30,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,31,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,32,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,33,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,34,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,35,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,36,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,37,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,38,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,39,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,40,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,41,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,42,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,43,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,44,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,45,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,46,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,47,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,48,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
fitness_each_shortfall,tournament_sel,fitness_dependent_xo,0.85,flip_food,0.2,21,49,737.5,,,"{'fitness_dependent_xo_var': 'uniform_xo', 'tour_size': 4}",False
