fitness_func,selection,xo,xo_prob,mutation,mut_prob,run,generation,fitness,final nutrients diff,food variety,Additional info,pop
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,59,786.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,60,753.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,61,714.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,62,688.9000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,63,688.9000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,64,673.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,65,650.2000000000002,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,66,635.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,67,592.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,68,584.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,69,570.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,70,545.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,71,537.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,72,491.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,73,481.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,74,475.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,75,465.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,76,465.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,77,458.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,78,456.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,79,451.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,80,451.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,81,451.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,82,449.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,83,449.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,84,445.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,85,445.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,86,445.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,87,445.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,88,445.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,89,445.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,90,445.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,91,442.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,92,442.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,93,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,94,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,95,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,96,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,97,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,98,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,99,435.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,16,100,435.7,"[123.5, 25916.0, 11.0, 12259.0, 568.5999999999999, 555.0, 17.499999999999886, 5.0, 4975.0]",16.0,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,1,51444.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,2,46912.30000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,3,40524.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,4,36508.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,5,34019.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,6,32583.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,7,29437.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,8,25706.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,9,22655.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,10,22655.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,11,19832.999999999996,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,12,17258.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,13,14286.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,14,14273.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,15,12461.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,16,11376.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,17,10468.700000000004,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,18,9375.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,19,8757.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,20,8114.599999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,21,7126.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,22,6795.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,23,6421.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,24,5638.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,25,5413.599999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,26,4859.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,27,4517.200000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,28,4376.999999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,29,3922.399999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,30,3734.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,31,3363.7999999999997,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,32,3263.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,33,3050.899999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,34,2906.4999999999995,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,35,2585.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,36,2493.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,37,2270.4999999999995,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,38,2168.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,39,2059.4000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,40,1988.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,41,1871.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,42,1774.6000000000004,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,43,1642.3000000000002,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,44,1579.7000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,45,1460.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,46,1344.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,47,1216.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,48,1192.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,49,1062.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,50,1017.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,51,947.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,52,910.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,53,893.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,54,833.9000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,55,812.4000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,56,780.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,57,755.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,58,705.3000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,59,694.3000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,60,692.7,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,61,671.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,62,614.6000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,63,613.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,64,585.7000000000002,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,65,577.2000000000002,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,66,559.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,67,528.3000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,68,515.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,69,477.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,70,448.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,71,436.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,72,436.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,73,406.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,74,399.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,75,390.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,76,379.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,77,379.2000000000001,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,78,370.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,79,360.00000000000006,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,80,357.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,81,355.40000000000003,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,82,339.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,83,339.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,84,339.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,85,332.6,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,86,332.1,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,87,329.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,88,329.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,89,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,90,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,91,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,92,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,93,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,94,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,95,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,96,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,97,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,98,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,99,328.70000000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,17,100,328.70000000000005,"[57.399999999999864, 29971.0, 110.90000000000003, 17492.0, 1578.9999999999995, 597.5999999999999, 5.7999999999999545, 705.0, 4803.0]",10.0,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,1,50351.49999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,2,43926.30000000002,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,3,36700.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,4,36700.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,5,34184.5,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,6,31258.400000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,7,28332.300000000003,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,8,24798.900000000005,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,9,22815.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,10,20163.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,11,18782.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,12,17360.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,13,13828.9,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,14,12601.8,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,15,11846.500000000004,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,16,10991.100000000004,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,17,9945.000000000002,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,18,7980.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,19,7980.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,20,6935.099999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,21,6858.099999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,22,6081.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,23,5385.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,24,5026.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,25,4617.3,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,26,4241.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,27,3991.499999999999,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,28,3500.9999999999995,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,29,3358.5999999999995,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,30,3152.4,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,31,2828.0,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,32,2555.2,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,18,33,2301.0999999999995,,,{'fitness_dependent_xo_var': 'uniform_xo'},150
