fitness_func,selection,xo,xo_prob,mutation,mut_prob,run,generation,fitness,final nutrients diff,food variety,Additional info
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,53,5013.400000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,54,4623.099999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,55,4590.5,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,56,4506.400000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,57,4396.6,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,58,4141.099999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,59,3962.399999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,60,3809.8,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,61,3670.699999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,62,3566.699999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,63,3398.5999999999995,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,64,3322.899999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,65,3193.699999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,66,3093.4,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,67,2977.0999999999995,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,68,2850.399999999999,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,69,2710.5999999999995,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,70,2642.5999999999995,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,71,2527.2,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
